Name,Tag,Reef,Trip,Depth,Latitude,Longitude,Death,Death_date_left,Death_date_right,Residents,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Fish deaths count,Death in Rank 1 or 2,Recruitment,Area_1,Area_2,Area_3,Bleaching,Expansion score,Number of clutches laid per month,Notes
RB351_Trip3,RB351,Gavagava,3,3.5,-5.44111667,150.0928167,No,,,0,,,,,,0,No,0,81.67,770.344,0.29,Yes,0.667,0,
RB352_Trip3,RB352,Gavagava,3,3.5,-5.44113333,150.0928167,No,,,2,RB352_B,RB352_C,,,,0,No,0,398.666,560.432,785.056,Yes,1,0,
RB353_Trip3,RB353,Gavagava,3,3.9,-5.44125,150.0928,No,,,3,RB353_A,RB353_B,RB353_C,,,0,No,0,746.188,878.597,629.384,Yes,1,0,
RB354_Trip3,RB354,Gavagava,3,5.3,-5.4421,150.09265,No,,,2,RB354_A,RB354_B,,,,0,No,0,343.634,418.265,485.709,Yes,0.857,0,
RB355_Trip3,RB355,Gavagava,3,10.9,-5.44226667,150.0928167,No,,,1,RB355_B,,,,,0,No,0,238.738,179.59,113.03,Yes,1,0,Moved (> 1 m)
RB356_Trip3,RB356,Gavagava,3,7.3,-5.44238333,150.0928,Yes,03-Jun-25,28-Jul-25,1,RB356_B,,,,,0,No,0,362.171,268.187,388.797,Yes,0.857,0,
RB357_Trip3,RB357,Gavagava,3,3.5,-5.44253333,150.0928833,No,,,1,RB357_B,,,,,0,No,0,396.966,338.308,533.196,Yes,0.857,0,
RB371_Trip3,RB371,Gavagava,3,9.8,-5.44301667,150.0932333,No,,,2,RB371_A,RB371_B,,,,0,No,0,363.327,330.03,536.88,Yes,0.857,0,
RB372_Trip3,RB372,Gavagava,3,7.9,-5.44308333,150.0931833,Yes,03-Jun-25,28-Jul-25,2,RB372_B,RB372_C,,,,2,Yes,0,219.508,199.797,252.282,Yes,1,0,Moved (> 1 m)
RB373_Trip3,RB373,Gavagava,3,9.2,-5.44323333,150.0930833,No,,,3,RB374_A,RB373_B,RB373_C,,,1,Yes,0,478.648,119.566,515.717,Yes,0.714,0,
RB374_Trip3,RB374,Gavagava,3,10.4,-5.44323333,150.0930667,No,,,1,RB374_B,,,,,0,No,0,212.459,138.583,329.92,Yes,0.857,0,
RB375_Trip3,RB375,Gavagava,3,6.9,-5.44318333,150.09305,No,,,1,RB375_B,,,,,0,No,0,238.908,193.166,317.247,Yes,0.857,0,
RB376_Trip3,RB376,Gavagava,3,5.6,-5.4431,150.0930167,No,,,1,RB376_C,,,,,0,No,0,256.437,301.756,396.823,Yes,1,0,
RB377_Trip3,RB377,Gavagava,3,8.8,-5.44316667,150.0929333,No,,,2,RB377_A,RB377_B,,,,0,No,0,216.426,161.822,245.495,Yes,0.857,0,Moved (> 1 m)
RB379_Trip3,RB379,Gavagava,3,9,-5.44281667,150.0926833,No,,,3,RB379_A,RB379_B,RB379_C,,,0,No,0,681.45,741.415,616.381,Yes,1,0,
RB201_Trip3,RB201,Hanging Gardens,3,6.1,-5.4265,150.0967667,No,,,1,RB201_E,,,,,0,No,0,429.675,504.601,236.12,Yes,0.857,0,
RB202_Trip3,RB202,Hanging Gardens,3,9.6,-5.42645,150.0966,No,,,2,RB223_A,RB202_A,,,,0,No,0,277.956,248.21,197.296,Yes,1,0,
RB203_Trip3,RB203,Hanging Gardens,3,4,-5.4264667,150.09655,No,,,2,RB203_B,RB203_C,,,,0,No,0,301.229,229.43,271.302,Yes,1,0,
RB204_Trip3,RB204,Hanging Gardens,3,13,-5.4263333,150.0962333,No,,,2,RB204_A,RB204_C,,,,0,No,0,873.441,703.666,772.811,Yes,1,0,
RB205_Trip3,RB205,Hanging Gardens,3,8.4,-5.4264333,150.0962167,No,,,1,RB205_B,,,,,1,Yes,0,124.008,114.565,104.134,Yes,1,0,
RB206_Trip3,RB206,Hanging Gardens,3,13.8,-5.42715,150.0957667,No,,,3,RB206_A,RB206_B,RB206_C,,,0,No,0,372.867,363.28,293.454,Yes,0.857,0,
RB207_Trip3,RB207,Hanging Gardens,3,10.9,-5.4284333,150.0964333,No,,,2,RB207_A,RB207_B,,,,2,Yes,0,204.77,196.443,165.929,Yes,0.857,0,
RB208_Trip3,RB208,Hanging Gardens,3,9.1,-5.4284667,150.0966,No,,,3,RB208_A,RB208_B,RB208_C,,,2,Yes,0,577.49,391.1,93.142,Yes,0.714,0,
RB209_Trip3,RB209,Hanging Gardens,3,13.9,-5.42865,150.0966333,No,,,3,RB209_A,RB209_B,RB209_C,,,0,No,0,1903.65,1143.95,1363.1,Yes,1,1,
RB210_Trip3,RB210,Hanging Gardens,3,3.2,-5.4286833,150.0968667,No,,,3,RB210_A,RB210_B,RB210_D,,,1,No,1,330.183,531.718,334.023,Yes,1,0,Moved (> 1 m)
RB211_Trip3,RB211,Hanging Gardens,3,8.9,-5.429,150.097,No,,,3,RB211_A,RB211_B,RB211_C,,,1,No,0,470.598,475.041,498.169,No,1,0,
RB212_Trip3,RB212,Hanging Gardens,3,11.7,-5.4290833,150.0970333,No,,,0,,,,,,0,No,0,971.925,836.329,1073.91,Yes,1,0,Taken over by A. perideraion during Trip 3
RB213_Trip3,RB213,Hanging Gardens,3,12.1,-5.4289667,150.09705,No,,,2,RB213_B,RB213_C,,,,0,No,0,544.837,496.067,550.127,Yes,1,0,
RB214_Trip3,RB214,Hanging Gardens,3,3.4,-5.4289,150.09715,No,,,3,RB214_A,RB214_B,RB214_C,,,1,No,0,690.475,733.006,999.531,Yes,0.857,0,
RB222_Trip3,RB222,Hanging Gardens,3,12.8,-5.4264333,150.0966167,No,,,2,RB222_A,RB222_B,,,,0,No,0,288.262,432.997,234.001,Yes,1,0,
RB223_Trip3,RB223,Hanging Gardens,3,16.1,-5.4263833,150.0966,No,,,2,RB223_B,RB223_C,,,,0,No,0,313.787,529.417,428.025,Yes,0.857,0,
RB224_Trip3,RB224,Hanging Gardens,3,6.8,-5.4264833,150.09615,No,,,3,RB224_E,RB224_F,RB224_G,,,0,No,0,654.01,701.82,765.721,No,1,1,
RB246_Trip3,RB246,Hanging Gardens,3,7.3,-5.4281667,150.0963,No,,,3,RB246_A,RB246_B,RB246_C,,,2,Yes,0,481.932,479.503,192.868,Yes,0.571,0,
RB101_Trip3,RB101,Lady Di,3,9.5,-5.44348333,150.0986667,No,,,3,RB101_A,RB101_B,RB101_C,,,1,No,0,366.014,273.443,356.977,Yes,1,0,
RB102_Trip3,RB102,Lady Di,3,7.8,-5.44331667,150.09845,No,,,2,RB102_B,RB102_C,,,,0,No,0,747.656,675.117,724.792,Yes,0.857,0,
RB103_Trip3,RB103,Lady Di,3,5.9,-5.44305,150.0982333,No,,,1,RB103_C,,,,,0,No,0,95.76,163.347,128.043,Yes,1,0,
RB104_Trip3,RB104,Lady Di,3,7.5,-5.44306667,150.0981333,No,,,2,RB104_C,RB104_D,,,,0,No,1,223.77,545.514,315.783,Yes,0.286,0,
RB105_Trip3,RB105,Lady Di,3,13.4,-5.44313333,150.0978167,No,,,2,RB105_B,RB105_C,,,,1,Yes,0,364.968,452.169,443.404,Yes,1,0,
RB106_Trip3,RB106,Lady Di,3,14.1,-5.44311667,150.0976667,No,,,3,RB106_A,RB106_B,RB106_C,,,1,Yes,0,556.361,498.483,532.671,Yes,1,0,
RB107_Trip3,RB107,Lady Di,3,12.6,-5.44261667,150.0980167,No,,,3,RB107_A,RB107_B,RB107_C,,,1,Yes,0,631.518,464.092,538.228,Yes,1,0,
RB108_Trip3,RB108,Lady Di,3,12.5,-5.44223333,150.0986833,No,,,2,RB108_A,RB108_B,,,,0,No,0,477.09,477.194,522.516,No,0.857,0,
RB109_Trip3,RB109,Lady Di,3,11.4,-5.44255,150.09895,No,,,2,RB109_A,RB109_B,,,,0,No,0,523.911,486.149,533.422,No,1,0,
RB110_Trip3,RB110,Lady Di,3,10.5,-5.44306667,150.0988167,No,,,2,RB110_A,RB110_B,,,,0,No,0,183.33,197.84,178.458,Yes,0.857,0,
RB131_Trip3,RB131,Lady Di,3,17.5,-5.443,150.0975,No,,,3,RB131_A,RB131_B,RB131_C,,,0,No,0,934.353,715.14,778.991,No,0.714,1,
RB132_Trip3,RB132,Lady Di,3,16,-5.4426667,150.09895,No,,,1,RB132_A,,,,,1,Yes,0,810.232,868.822,868.582,No,1,0,Taken over by A. perideraion during Trip 3
RB133_Trip3,RB133,Lady Di,3,17,-5.4427333,150.0989333,No,,,2,RB133_A,RB133_B,,,,1,Yes,0,455.885,411.504,549.728,Yes,0.857,0,
RB306_Trip3,RB306,Limuka,3,14.7,-5.4386,150.0972833,No,,,3,RB306_A,RB306_B,RB306_C,,,0,No,0,1475.76,935.71,1594.04,No,1,0,
RB311_Trip3,RB311,Limuka,3,5,-5.4369833,150.0970833,No,,,2,RB311_A,RB311_B,,,,0,No,0,239.802,275.894,273.171,Yes,1,0,
RB312_Trip3,RB312,Limuka,3,12,-5.4369,150.0972667,No,,,2,RB312_A,RB312_B,,,,0,No,0,538.876,497.087,524.409,No,1,2,
RB313_Trip3,RB313,Limuka,3,10.2,-5.43676667,150.0976833,No,,,2,RB313_B,RB313_C,,,,0,No,0,823.846,1545.88,1131.6,Yes,1,0,
RB314_Trip3,RB314,Limuka,3,7.5,-5.43685,150.0977833,No,,,3,RB314_A,RB314_B,RB314_C,,,0,No,0,623.924,670.885,800.801,Yes,1,0,
RB315_Trip3,RB315,Limuka,3,7.3,-5.43696667,150.0979333,No,,,2,RB315_A,RB315_C,,,,0,No,0,895.325,739.347,1058.51,No,1,0,Visited by neighbour A. clarkii during trip 3
RB316_Trip3,RB316,Limuka,3,8.7,-5.43745,150.0979167,No,,,2,RB316_A,RB316_B,,,,0,No,0,557.415,254.739,344.917,No,1,0,
RB317_Trip3,RB317,Limuka,3,2.7,-5.43746667,150.0979,No,,,1,RB317_A,,,,,1,Yes,0,102.239,136.146,115.624,Yes,1,0,Moved (> 1 m)
RB318_Trip3,RB318,Limuka,3,6,-5.43778333,150.0978833,No,,,3,RB318_A,RB318_B,RB318_C,,,0,No,0,577.714,404.706,1014.64,Yes,0.857,0,
RB319_Trip3,RB319,Limuka,3,10,-5.43785,150.09785,No,,,3,RB319_A,RB319_B,RB319_C,,,1,Yes,0,1762.95,1795.85,2154.52,No,1,1,
RB320_Trip3,RB320,Limuka,3,12.3,-5.43788333,150.09785,No,,,2,RB320_A,RB320_C,,,,0,No,1,244.293,403.1,242.72,No,1,0,
RB321_Trip3,RB321,Limuka,3,7.7,-5.4381,150.0980167,No,,,2,RB321_A,RB321_B,,,,1,Yes,0,386.986,450.855,541.37,Yes,1,0,
RB322_Trip3,RB322,Limuka,3,6.1,-5.43815,150.0980333,No,,,1,RB322_B,,,,,1,Yes,0,50.062,72.06,61.707,Yes,1,0,
RB323_Trip3,RB323,Limuka,3,3.5,-5.43811667,150.0978833,No,,,2,RB323_A,RB323_C,,,,0,No,0,879.207,565.016,1154.13,Yes,1,0,
RB324_Trip3,RB324,Limuka,3,7.1,-5.43825,150.0976667,No,,,3,RB324_A,RB324_B,RB324_C,,,0,No,0,791.379,624.783,797.606,No,1,1,
RB325_Trip3,RB325,Limuka,3,9.7,-5.43866667,150.0972167,No,,,1,RB325_B,,,,,0,No,0,85.04,372.607,316.359,Yes,0.714,0,
RB174_Trip3,RB174,Luba Luba,3,2,-5.43145,150.0953833,No,,,2,RB174_A,RB174_B,,,,1,Yes,0,614.972,872.571,856.783,Yes,0.857,0,
RB175_Trip3,RB175,Luba Luba,3,7,-5.4326333,150.0956333,No,,,3,RB175_A,RB175_B,RB175_C,,,0,No,1,203.405,302.487,281.743,Yes,0.429,0,
RB176_Trip3,RB176,Luba Luba,3,4.8,-5.4324667,150.0956833,No,,,3,RB176_A,RB176_B,RB176_C,,,2,Yes,0,418.506,278.771,883.334,Yes,0.429,0,
RB177_Trip3,RB177,Luba Luba,3,12.3,-5.4321333,150.0954833,No,,,2,RB177_A,RB177_B,,,,1,Yes,0,6.283,440.466,2.774,Yes,0.571,0,
RB178_Trip3,RB178,Luba Luba,3,8.3,-5.4306167,150.0952833,No,,,1,RB178_B,,,,,0,No,0,399.982,358.964,410.169,Yes,0.857,0,
RB179_Trip3,RB179,Luba Luba,3,9.6,-5.4305333,150.0953,No,,,1,RB179_B,,,,,0,No,0,283.733,483.122,435.877,Yes,0.714,0,
RB180_Trip3,RB180,Luba Luba,3,5.1,-5.4304167,150.0953833,No,,,2,RB180_A,RB180_B,,,,0,No,0,381.624,260.921,443.887,Yes,0.857,0,
RB190_Trip3,RB190,Luba Luba,3,5.4,-5.4317167,150.0965333,No,,,2,RB190_A,RB190_C,,,,0,No,0,257.868,307.881,615.427,Yes,0.714,0,
RB191_Trip3,RB191,Luba Luba,3,17.9,-5.4319333,150.0964333,No,,,3,RB191_A,RB191_B,RB191_C,,,0,No,0,795.45,3415.23,1712.53,No,0.571,1,
RB192_Trip3,RB192,Luba Luba,3,8.5,-5.4317833,150.0963333,No,,,1,RB192_A,,,,,0,No,0,217.033,514.266,401.465,Yes,0.571,0,
RB193_Trip3,RB193,Luba Luba,3,5.5,-5.43225,150.0958,No,,,2,RB193_A,RB193_B,,,,0,No,0,1706.93,1606.1,1099.4,No,1,0,
RB194_Trip3,RB194,Luba Luba,3,6.6,-5.4325333,150.09575,No,,,2,RB194_A,RB194_B,,,,1,Yes,0,405.56,485.228,386.909,No,0.857,0,
RB195_Trip3,RB195,Luba Luba,3,9.3,-5.4326,150.0958,No,,,1,RB195_B,,,,,0,No,0,70.97,860.844,890.731,Yes,0.714,0,
RB196_Trip3,RB196,Luba Luba,3,13.1,-5.4331333,150.09585,No,,,2,RB196_B,RB196_C,,,,0,No,0,215.593,281.472,260.861,Yes,0.714,0,
RB197_Trip3,RB197,Luba Luba,3,16.7,-5.43345,150.09575,Yes,06-Jun-25,27-Jul-25,2,RB197_A,RB197_B,,,,2,Yes,0,209.071,185.878,221.147,Yes,0.857,0,
RB198_Trip3,RB198,Luba Luba,3,15.1,-5.4334667,150.0957333,No,,,3,RB198_B,RB198_C,RB198_D,,,3,Yes,0,293.954,1155.81,669.749,No,0.571,0,Taken over by A. perideraion after t3.
RB199_Trip3,RB199,Luba Luba,3,16.9,-5.4335167,150.09565,Yes,06-Jun-25,27-Jul-25,1,RB199_D,,,,,1,Yes,1,129.954,129.191,154.331,Yes,1,0,
RB200_Trip3,RB200,Luba Luba,3,9,-5.4327,150.0956667,Yes,06-Jun-25,27-Jul-25,1,RB200_B,,,,,1,Yes,0,373.29,239.509,330.348,Yes,0.571,0,
RB231_Trip3,RB231,Lui,3,7.8,-5.44953333,150.0974,No,,,2,RB231_A,RB231_B,,,,0,No,0,474.476,809.84,351.97,Yes,1,0,Moved (> 1 m)
RB232_Trip3,RB232,Lui,3,8.6,-5.44945,150.09735,No,,,3,RB232_A,RB232_B,RB232_D,,,1,Yes,0,699.33,615.233,361.066,Yes,1,0,
RB233_Trip3,RB233,Lui,3,13.2,-5.4494,150.0972833,No,,,3,RB233_A,RB233_B,RB233_C,,,0,No,0,742.671,664.658,740.763,Yes,1,0,
RB234_Trip3,RB234,Lui,3,13.2,-5.44886667,150.0971,No,,,3,RB234_A,RB234_B,RB234_C,,,0,No,0,1030.1,1004.93,1582.67,Yes,1,2,
RB235_Trip3,RB235,Lui,3,14,-5.4488,150.0970667,No,,,3,RB235_A,RB235_B,RB235_C,,,0,No,0,620.091,703.538,784.756,No,1,0,
RB236_Trip3,RB236,Lui,3,13.9,-5.44933333,150.0975167,No,,,3,RB236_A,RB236_B,RB236_C,,,0,No,0,1764.29,1633.2,1972.01,Yes,1,0,
RB237_Trip3,RB237,Lui,3,15.6,-5.44955,150.0977167,No,,,2,RB237_A,RB237_B,,,,0,No,0,888.973,1090.02,825.788,No,1,0,
RB238_Trip3,RB238,Lui,3,12.6,-5.45035,150.0977167,No,,,3,RB238_A,RB238_B,RB238_C,,,0,No,0,988.361,664.387,947.24,Yes,1,0,
RB239_Trip3,RB239,Lui,3,8.2,-5.45031667,150.0976167,No,,,3,RB239_A,RB239_B,RB239_C,,,0,No,0,1034.88,998.631,977.332,Yes,1,0,
RB240_Trip3,RB240,Lui,3,8.9,-5.45041667,150.09765,No,,,2,RB240_A,RB240_B,,,,2,Yes,0,414.73,310.565,368.633,Yes,1,0,
RB241_Trip3,RB241,Lui,3,7,-5.45026667,150.0974167,No,,,1,RB241_B,,,,,0,No,0,213.063,270.344,200.167,Yes,1,0,
RB242_Trip3,RB242,Lui,3,4.5,-5.4499,150.0974,No,,,2,RB242_A,RB242_C,,,,0,No,0,463.137,615.401,364.023,Yes,0.857,0,
RB243_Trip3,RB243,Lui,3,5,-5.44995,150.0976833,No,,,2,RB243_B,RB243_C,,,,0,No,0,572.754,564.599,399.496,Yes,0.714,0,
RB244_Trip3,RB244,Lui,3,10,-5.44946667,150.0976167,No,,,1,RB244_B,,,,,0,No,0,596.855,582.565,374.055,Yes,1,0,
RB245_Trip3,RB245,Lui,3,5.1,-5.44965,150.0975667,No,,,2,RB245_A,RB245_B,,,,2,Yes,0,389.521,378.943,221.234,Yes,1,0,
RB112_Trip3,RB112,Marks,3,15.3,-5.44391667,150.0987833,No,,,1,RB112_C,,,,,0,No,0,164.623,224.101,237.282,Yes,1,0,
RB113_Trip3,RB113,Marks,3,15.2,-5.44391667,150.0988,Yes,02-Jun-25,28-Jul-25,2,RB113_B,RB113_D,,,,1,Yes,1,495.317,327.145,196.316,Yes,1,0,
RB114_Trip3,RB114,Marks,3,13.2,-5.44396667,150.0987333,No,,,1,RB114_B,,,,,0,No,0,419.054,581.924,424.793,Yes,1,0,
RB115_Trip3,RB115,Marks,3,13.7,-5.44403333,150.0987,No,,,2,RB112_A,RB115_C,,,,0,No,0,597.607,1000.77,588.476,Yes,0.714,0,
RB116_Trip3,RB116,Marks,3,14.3,-5.44431667,150.0989333,No,,,2,RB116_A,RB116_B,,,,0,No,0,642.962,787.543,757.052,Yes,1,0,
RB117_Trip3,RB117,Marks,3,16,-5.44435,150.099,No,,,2,RB117_B,RB117_C,,,,2,Yes,0,682.524,759.614,563.674,Yes,0.857,0,
RB119_Trip3,RB119,Marks,3,6,-5.44488333,150.0989667,No,,,2,RB119_B,RB119_C,,,,0,No,0,336.159,474.443,449.204,Yes,1,0,
RB120_Trip3,RB120,Marks,3,8.6,-5.44525,150.0988333,No,,,2,RB120_D,RB120_E,,,,0,No,1,479.561,410.431,434.109,Yes,1,0,
RB121_Trip3,RB121,Marks,3,9,-5.44526667,150.0988167,No,,,2,RB121_C,RB121_D,,,,2,Yes,1,340.718,236,88.918,Yes,1,0,
RB122_Trip3,RB122,Marks,3,8.1,-5.44503333,150.0984833,No,,,2,RB122_C,RB122_D,,,,0,No,0,296.557,248.893,141.805,Yes,1,0,
RB123_Trip3,RB123,Marks,3,7.6,-5.4451,150.0986667,No,,,2,RB123_B,RB123_D,,,,1,Yes,1,334.371,373.55,330.505,Yes,1,0,
RB124_Trip3,RB124,Marks,3,5.9,-5.44495,150.09865,No,,,2,RB124_B,RB124_C,,,,0,No,0,453.147,961.918,889.95,Yes,0.571,0,
RB125_Trip3,RB125,Marks,3,9,-5.44486667,150.0984167,No,,,2,RB125_B,RB125_C,,,,0,No,0,1103.84,1088.05,652.534,No,0.714,0,
RB127_Trip3,RB127,Marks,3,19,-5.4442667,150.0989667,No,,,2,RB127_A,RB127_C,,,,0,No,0,1669.16,2278.37,2145.67,No,0.857,0,
RB128_Trip3,RB128,Marks,3,9.4,-5.4449333,150.0984,No,,,0,,,,,,0,No,0,308.859,301.649,225.057,Yes,0.857,0,
RB129_Trip3,RB129,Marks,3,9,-5.44451667,150.0985667,No,,,2,RB129_A,RB129_B,,,,0,No,0,422.344,1205.53,354.488,No,0.571,1,
RB130_Trip3,RB130,Marks,3,3,-5.44483333,150.0987167,No,,,1,RB130_B,,,,,0,No,0,378.205,275.021,320.132,Yes,1,0,
RB346_Trip3,RB346,Pukpuk,3,7.3,-5.4419333,150.09375,No,,,1,RB346_B,,,,,0,No,0,81.67,92.783,116.364,Yes,1,0,
RB347_Trip3,RB347,Pukpuk,3,3,-5.44173333,150.0941167,No,,,2,RB347_A,RB347_C,,,,0,No,0,398.666,428.77,341.347,Yes,1,0,
RB348_Trip3,RB348,Pukpuk,3,4.5,-5.44165,150.0940667,No,,,3,RB348_A,RB348_B,RB348_C,,,0,No,0,960.941,868.851,642.992,No,1,2,
RB349_Trip3,RB349,Pukpuk,3,5,-5.4409833,150.0934833,No,,,1,RB349_B,,,,,0,No,0,133.961,232.775,208.528,Yes,1,0,
RB358_Trip3,RB358,Pukpuk,3,8.7,-5.4425167,150.0940833,No,,,2,RB358_B,RB358_C,,,,0,No,0,596.077,778.477,648.939,Yes,1,0,
RB359_Trip3,RB359,Pukpuk,3,3.1,-5.4422833,150.0941167,Yes,04-Jun-25,28-Jul-25,2,RB359_A,RB359_C,,,,2,Yes,1,243.777,233.637,248.79,Yes,1,0,
RB360_Trip3,RB360,Pukpuk,3,3.8,-5.4423167,150.09415,No,,,3,RB360_A,RB360_B,RB360_C,,,3,Yes,0,75.05,287.897,338.655,Yes,0.857,0,
RB361_Trip3,RB361,Pukpuk,3,6.7,-5.4417833,150.0943167,No,,,2,RB361_B,RB361_D,,,,0,No,1,341.575,445.997,354.418,Yes,1,0,
RB362_Trip3,RB362,Pukpuk,3,4.1,-5.44175,150.0941833,No,,,1,RB363_B,,,,,0,No,0,566.774,537.146,800.288,Yes,1,0,
RB363_Trip3,RB363,Pukpuk,3,2.6,-5.4417667,150.0941667,Yes,04-Jun-25,28-Jul-25,1,RB363_A,,,,,1,Yes,0,374.542,422.864,345.958,Yes,0.714,0,
RB364_Trip3,RB364,Pukpuk,3,5.2,-5.44165,150.0941333,Yes,04-Jun-25,28-Jul-25,1,RB364_A,,,,,1,Yes,0,288.035,359.65,436.491,Yes,0.857,0,Moved (> 1 m)
RB365_Trip3,RB365,Pukpuk,3,8.7,-5.44155,150.0939333,No,,,2,RB365_A,RB365_B,,,,0,No,0,792.019,873.318,887.729,No,0.857,0,
RB366_Trip3,RB366,Pukpuk,3,10.3,-5.4411833,150.09365,No,,,1,RB366_B,,,,,0,No,0,172.711,253.153,228.947,Yes,1,0,
RB367_Trip3,RB367,Pukpuk,3,10.8,-5.44125,150.0935333,No,,,1,RB367_A,,,,,0,No,0,223.153,227.895,183.818,Yes,1,0,
RB369_Trip3,RB369,Pukpuk,3,7.9,-5.44085,150.0935167,Yes,26-May-25,28-Jul-25,0,,,,,,0,No,0,241.18,2.295,311.33,Yes,1,0,
RB370_Trip3,RB370,Pukpuk,3,6.3,-5.4410167,150.09365,No,,,1,RB370_B,,,,,0,No,0,159.84,220.808,379.201,Yes,1,0,
RB136_Trip4,RB136,Bobs,4,6.2,-5.4582167,150.1044167,No,,,2,RB136_A,RB136_D,,,,0,No,1,1006.8,893.989,1111.75,No,0.857,0,Moved (> 1 m)
RB137_Trip4,RB137,Bobs,4,10.5,-5.4586333,150.10435,No,,,2,RB137_B,RB137_C,,,,0,No,0,741.215,291.247,915.062,No,0.714,0,
RB138_Trip4,RB138,Bobs,4,13.7,-5.4587333,150.1044333,No,,,3,RB138_B,RB138_C,RB138_D,,,0,No,0,1988.34,203.576,2037.15,No,0.857,0,
RB139_Trip4,RB139,Bobs,4,9.9,-5.4586833,150.1043167,No,,,1,RB139_B,,,,,0,No,0,488.214,503.416,520.002,No,1,0,A. perideraion recruit; Moved (> 1 m)
RB140_Trip4,RB140,Bobs,4,12.7,-5.4587167,150.10415,No,,,2,RB140_A,RB140_B,,,,0,No,0,999.728,1182.76,832.618,No,1,0,
RB143_Trip4,RB143,Bobs,4,10.5,-5.45906667,150.1044833,Yes,08-Aug-25,12-Aug-25,0,,,,,,0,No,0,245.081,,,No,0.667,0,"RB143 ""melted"" on 08-Aug-2025 (see P8085941)"
RB144_Trip4,RB144,Bobs,4,7.5,-5.45951667,150.1047333,No,,,3,RB144_A,RB144_B,RB144_C,,,0,No,0,747.504,961.046,971.536,No,1,1,Moved (> 1 m)
RB145_Trip4,RB145,Bobs,4,5.9,-5.45966667,150.1049,No,,,2,RB145_B,RB145_C,,,,1,Yes,0,638.05,688.629,664.182,No,1,0,
RB146_Trip4,RB146,Bobs,4,8.7,-5.4596,150.105,No,,,2,RB146_A,RB146_B,,,,0,No,0,453.734,622.656,519.4,No,1,0,
RB149_Trip4,RB149,Bobs,4,12,-5.45995,150.1050167,No,,,3,RB149_B,RB149_C,RB149_D,,,3,Yes,0,858.985,919.725,400.762,No,0.714,0,Moved (> 1 m)
RB150_Trip4,RB150,Bobs,4,10.6,-5.46,150.1049333,No,,,3,RB150_A,RB150_C,RB150_D,,,2,Yes,0,660.714,71.288,678.906,No,0.714,0,
RB152_Trip4,RB152,Bobs,4,4.8,-5.46015,150.104,No,,,2,RB152_B,RB151_D,,,,1,Yes,0,435.908,459.368,596.964,No,1,0,Moved (> 1 m)
RB153_Trip4,RB153,Bobs,4,6.7,-5.45988333,150.1039333,Yes,17-Aug-25,25-Aug-25,0,,,,,,0,No,0,116.353,123.756,103.733,No,1,0,Moved (> 1 m)
RB154_Trip4,RB154,Bobs,4,7.1,-5.45968333,150.1039833,No,,,2,RB154_A,RB154_C,,,,0,No,0,318.54,372.803,434.877,Yes,1,0,
RB155_Trip4,RB155,Bobs,4,4.8,-5.4592,150.1042333,Yes,25-Aug-25,23-Oct-25,2,RB155_A,RB155_C,,,,2,Yes,0,250.897,180.759,282.259,Yes,1,0,
RB156_Trip4,RB156,Bobs,4,20,-5.45971667,150.1053167,No,,,3,RB156_A,RB156_B,RB156_C,,,0,No,0,1862.53,1837.96,1950,No,1,3,
RB251_Trip4,RB251,First Reef North,4,7.2,-5.43076667,150.0926167,Yes,28-Aug-25,23-Oct-25,2,RB251_A,RB251_B,,,,1,Yes,0,382.102,396.373,510.461,No,1,0,
RB252_Trip4,RB252,First Reef North,4,7.9,-5.43075,150.0926667,No,,,3,RB252_A,RB252_B,RB252_C,,,0,No,0,852.451,792.824,798.118,No,1,2,RB252 was visited by A. perideraion between 23-Aug-25 and 28-Aug-25
RB255_Trip4,RB255,First Reef North,4,7.5,-5.43046667,150.09265,No,,,3,RB255_D,RB255_B,RB255_C,,,1,Yes,0,514.67,452.335,678.774,No,1,0,
RB256_Trip4,RB256,First Reef North,4,9.8,-5.43058333,150.0926833,Yes,28-Aug-25,23-Oct-25,1,RB255_A,,,,,1,Yes,0,304.355,268.893,240.03,No,1,0,
RB257_Trip4,RB257,First Reef North,4,8.4,-5.4305,150.0926667,No,,,2,RB257_A,RB257_B,,,,0,No,0,698.685,908.692,889.977,No,0.714,0,
RB258_Trip4,RB258,First Reef North,4,7.2,-5.43043333,150.0926667,No,,,1,,RB258_B,,,,0,No,0,508.607,459.031,470.254,No,1,0,
RB259_Trip4,RB259,First Reef North,4,14.7,-5.43026667,150.0927833,No,,,2,RB259_C,RB259_B,,,,0,No,0,1799.54,1737.6,2193.32,No,1,0,
RB260_Trip4,RB260,First Reef North,4,13,-5.43023333,150.0927667,No,,,3,RB260_A,RB260_B,RB260_C,,,0,No,0,1530.13,1628.86,2087.59,No,1,2,
RB261_Trip4,RB261,First Reef North,4,11.3,-5.4301,150.0927167,No,,,2,RB261_B,RB261_D,,,,1,Yes,0,726.737,841.386,855.177,Yes,1,0,
RB262_Trip4,RB262,First Reef North,4,8.4,-5.43013333,150.09265,No,,,1,RB262_C,,,,,0,No,1,550.606,670.565,823.85,No,1,0,Moved (> 1 m)
RB263_Trip4,RB263,First Reef North,4,8.1,-5.43001667,150.0925167,No,,,2,RB263_A,RB263_B,,,,0,No,0,609.903,537.738,710.627,No,1,0,
